@relation 'albone-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NumericToNominal-R8-weka.filters.unsupervised.attribute.MergeManyValues-Clast-Lmerged-R1,2-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-C8-Lmerged-R21-27-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-C8-Lmerged-R16-21-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-C8-Llarge-R3,4,5,6,7-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-C8-Llarge-R3,4,5,6,7,12-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-C8-Llarge-R3,7-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-C8-Lless-R1-5-unset-class-temporarily-weka.filters.supervised.instance.SMOTE-C2-K5-P1100.0-S1'

@attribute 0.455 numeric
@attribute 0.365 numeric
@attribute 0.095 numeric
@attribute 0.514 numeric
@attribute 0.2245 numeric
@attribute 0.101 numeric
@attribute 0.15 numeric
@attribute 15 {large,less}

@data
0.580136,0.466608,0.166814,1.118371,0.390965,0.296237,0.354126,less
0.588486,0.46504,0.155834,1.100848,0.379383,0.290145,0.33,less
0.595896,0.476898,0.150546,1.141565,0.386197,0.309074,0.322113,less
0.566783,0.466917,0.153245,1.105379,0.393103,0.318677,0.343411,less
0.565,0.468397,0.18007,1.128615,0.386129,0.347642,0.339446,less
0.565,0.468574,0.170332,1.139899,0.379403,0.261126,0.345496,less
0.577274,0.499629,0.175086,1.156957,0.402599,0.31907,0.339858,less
0.565,0.465095,0.182507,1.13775,0.385958,0.297905,0.336641,less
0.572791,0.489211,0.179321,1.140149,0.410907,0.284217,0.348494,less
0.587017,0.471313,0.178645,1.165867,0.407122,0.337992,0.332998,less
0.643227,0.509006,0.168157,1.458096,0.613974,0.309431,0.391874,less
0.645338,0.515,0.191903,1.467496,0.575975,0.318736,0.410683,less
0.645,0.513794,0.174283,1.478984,0.588951,0.314279,0.384354,less
0.641577,0.516185,0.203548,1.47047,0.558356,0.312905,0.411821,less
0.647271,0.515,0.204951,1.497779,0.564218,0.316695,0.411492,less
0.645,0.494141,0.162531,1.469864,0.591067,0.312524,0.404908,less
0.645586,0.517057,0.176638,1.456637,0.60733,0.31473,0.430647,less
0.642706,0.519599,0.191788,1.480549,0.571798,0.314657,0.423496,less
0.645,0.495219,0.163911,1.475007,0.585059,0.312468,0.393401,less
0.646598,0.515,0.190758,1.48139,0.564233,0.317647,0.412033,less
0.648118,0.515,0.186888,1.486089,0.582838,0.322464,0.413142,less
0.609586,0.482017,0.158652,1.571571,0.585486,0.314914,0.350536,less
0.614351,0.514043,0.166232,1.530451,0.544915,0.297699,0.350252,less
0.615015,0.48027,0.159655,1.53365,0.565653,0.31234,0.343087,less
0.649591,0.532199,0.162245,1.601986,0.554492,0.344657,0.352556,less
0.63261,0.477201,0.166952,1.61557,0.548805,0.308971,0.395598,less
0.621079,0.478561,0.156694,1.612083,0.562475,0.322004,0.362184,less
0.610647,0.515817,0.197484,1.521784,0.549641,0.314978,0.402886,less
0.634241,0.487052,0.164461,1.605873,0.567113,0.334528,0.383738,less
0.619979,0.483296,0.155796,1.568253,0.555275,0.32963,0.352698,less
0.637443,0.516064,0.160668,1.580922,0.576449,0.344907,0.392485,less
0.655595,0.512797,0.161078,1.514963,0.530793,0.317619,0.3476,less
0.493639,0.395048,0.153197,0.66262,0.231527,0.137316,0.231372,less
0.490083,0.396677,0.151232,0.676725,0.235827,0.132515,0.218745,less
0.480003,0.392593,0.153779,0.665051,0.224631,0.140526,0.223371,less
0.481961,0.390329,0.149602,0.675349,0.216422,0.139169,0.196127,less
0.481496,0.396571,0.150403,0.65036,0.234381,0.139779,0.249107,less
0.482362,0.393486,0.150078,0.672336,0.238592,0.140917,0.224789,less
0.493461,0.39559,0.150831,0.677146,0.228135,0.133832,0.213237,less
0.48467,0.38306,0.151642,0.677199,0.216533,0.139486,0.249482,less
0.497122,0.391902,0.151159,0.666964,0.256066,0.140074,0.241544,less
0.484059,0.399384,0.144404,0.674079,0.249375,0.128927,0.249792,less
0.484211,0.381385,0.14155,0.67566,0.214952,0.130338,0.208268,less
0.252703,0.18,0.064486,0.082657,0.033176,0.020556,0.021108,less
0.245433,0.179283,0.065,0.075891,0.032194,0.014256,0.021074,less
0.252159,0.18,0.061248,0.082139,0.031059,0.020124,0.020113,less
0.24917,0.179806,0.065,0.07917,0.033993,0.016294,0.017413,less
0.251698,0.181518,0.065,0.079003,0.031981,0.016588,0.020239,less
0.245669,0.179096,0.065,0.080369,0.034004,0.014262,0.017489,less
0.24315,0.175254,0.065,0.076484,0.031903,0.01598,0.019697,less
0.246048,0.18,0.065,0.072688,0.031255,0.01414,0.0215,less
0.246867,0.187521,0.063695,0.08118,0.036426,0.016608,0.024742,less
0.251133,0.182195,0.065,0.074644,0.030865,0.017115,0.021231,less
0.249985,0.18,0.065,0.072606,0.03271,0.013581,0.0215,less
0.15903,0.11706,0.040599,0.020995,0.006618,0.004271,0.009157,less
0.156111,0.114004,0.048887,0.016209,0.00651,0.004043,0.005021,less
0.174798,0.124879,0.048049,0.02771,0.009336,0.004873,0.010001,less
0.160797,0.111301,0.046702,0.01692,0.006854,0.003916,0.00847,less
0.170011,0.121437,0.046297,0.024367,0.009172,0.005043,0.012772,less
0.168353,0.124562,0.043525,0.027123,0.007814,0.004745,0.011343,less
0.173559,0.123892,0.040178,0.022744,0.009182,0.007106,0.009504,less
0.155125,0.115713,0.049058,0.016191,0.006869,0.003569,0.010163,less
0.167366,0.122008,0.045029,0.021604,0.007939,0.005827,0.007223,less
0.173707,0.120522,0.040301,0.022153,0.008146,0.005521,0.010349,less
0.172952,0.120225,0.04347,0.023201,0.00874,0.005699,0.005649,less
0.21,0.15,0.051382,0.04348,0.018833,0.007667,0.012832,less
0.21,0.15,0.051167,0.04475,0.01902,0.008714,0.01407,less
0.21,0.15,0.052837,0.04125,0.018702,0.007216,0.012136,less
0.206004,0.15,0.057889,0.044644,0.02,0.00807,0.013,less
0.21,0.15,0.053867,0.044905,0.018642,0.010079,0.014443,less
0.21,0.15,0.04957,0.044627,0.014236,0.006831,0.012038,less
0.205437,0.15,0.06442,0.040883,0.02,0.007579,0.013,less
0.21,0.15,0.050732,0.043312,0.019563,0.010747,0.014577,less
0.21,0.15,0.050166,0.044527,0.018805,0.009809,0.014329,less
0.21,0.15,0.050988,0.043808,0.018742,0.010856,0.014632,less
0.21,0.15,0.052943,0.045027,0.018416,0.007621,0.013655,less
0.211218,0.15,0.053564,0.038859,0.015182,0.008747,0.010067,less
0.213033,0.15,0.055,0.042019,0.016576,0.007175,0.012969,less
0.213039,0.15,0.055,0.043842,0.019946,0.008862,0.012976,less
0.213538,0.15,0.053205,0.041433,0.015246,0.009279,0.014142,less
0.211068,0.15,0.053584,0.04045,0.015167,0.008826,0.01046,less
0.213815,0.15,0.051208,0.03989,0.015422,0.008828,0.011664,less
0.2095,0.15,0.064372,0.040253,0.016605,0.010813,0.012524,less
0.212353,0.15,0.055,0.041588,0.01734,0.007129,0.012753,less
0.211928,0.15,0.04792,0.040423,0.014528,0.008656,0.011798,less
0.212053,0.15,0.055,0.042587,0.016602,0.007002,0.01297,less
0.207426,0.15,0.060457,0.040723,0.015468,0.009167,0.012623,less
0.24,0.175549,0.064038,0.066224,0.029611,0.007257,0.01989,less
0.24,0.177252,0.064377,0.066133,0.029577,0.008898,0.019965,less
0.241281,0.183568,0.062935,0.063701,0.028614,0.008271,0.02,less
0.24,0.177364,0.061492,0.065909,0.029538,0.007155,0.017832,less
0.24,0.18303,0.057741,0.06053,0.024733,0.00835,0.019623,less
0.24,0.176916,0.060984,0.066023,0.02951,0.010756,0.01802,less
0.24,0.183264,0.057185,0.060122,0.028092,0.009013,0.018277,less
0.244469,0.183311,0.060499,0.067323,0.029676,0.007738,0.020103,less
0.245153,0.182272,0.06,0.064254,0.028488,0.005627,0.02,less
0.24,0.183801,0.057703,0.057225,0.027776,0.011531,0.019998,less
0.243881,0.18343,0.06,0.064221,0.028984,0.002698,0.02,less
0.26284,0.206897,0.076759,0.100063,0.040355,0.023017,0.03013,less
0.251431,0.204171,0.064506,0.09544,0.042625,0.023215,0.028194,less
0.264394,0.207893,0.077212,0.106009,0.040975,0.027742,0.030443,less
0.246762,0.200101,0.065667,0.09637,0.041528,0.021957,0.02745,less
0.25185,0.191229,0.069593,0.09536,0.041624,0.017608,0.025686,less
0.260114,0.197149,0.07,0.089268,0.035887,0.021288,0.026464,less
0.258659,0.197271,0.062668,0.096908,0.044146,0.024215,0.029971,less
0.273327,0.198848,0.07,0.09171,0.034936,0.01915,0.027989,less
0.257941,0.199073,0.063658,0.08731,0.041968,0.015383,0.028022,less
0.248979,0.20439,0.066226,0.095733,0.043671,0.021909,0.030495,less
0.265074,0.200554,0.0584,0.093935,0.039185,0.020899,0.027219,less
0.176054,0.126125,0.041323,0.027876,0.011778,0.009683,0.009,less
0.175464,0.125,0.037614,0.027748,0.0095,0.006083,0.008777,less
0.179418,0.125,0.03917,0.02779,0.0095,0.007306,0.008919,less
0.180067,0.128733,0.043884,0.028242,0.009702,0.007504,0.009422,less
0.174278,0.125,0.04,0.025616,0.0095,0.006711,0.008219,less
0.175086,0.127497,0.04209,0.028262,0.011546,0.007947,0.0095,less
0.175,0.125,0.04,0.027061,0.0095,0.007817,0.008436,less
0.184262,0.127901,0.044571,0.028788,0.011619,0.007809,0.009333,less
0.167513,0.125,0.04,0.02495,0.0095,0.007079,0.008952,less
0.167532,0.125,0.04,0.026465,0.0095,0.006058,0.008067,less
0.17905,0.126449,0.040263,0.028069,0.010956,0.007657,0.009381,less
0.202818,0.155,0.041205,0.047666,0.015914,0.010898,0.008017,less
0.200472,0.150996,0.044435,0.046991,0.021151,0.009998,0.008515,less
0.20928,0.151194,0.045,0.047845,0.019979,0.010353,0.011251,less
0.20521,0.153458,0.045177,0.045357,0.018896,0.012405,0.014609,less
0.205684,0.153754,0.045,0.042404,0.014872,0.010652,0.011603,less
0.207796,0.150687,0.049151,0.045866,0.021102,0.011684,0.014317,less
0.20169,0.150187,0.043103,0.049258,0.023141,0.010791,0.007307,less
0.205048,0.152826,0.048776,0.047609,0.022071,0.009562,0.013041,less
0.20874,0.15473,0.046805,0.044338,0.021782,0.011332,0.01407,less
0.205912,0.154669,0.047188,0.045883,0.019069,0.011363,0.014908,less
0.207746,0.151704,0.054576,0.047812,0.022263,0.007896,0.013048,less
0.170893,0.107339,0.038554,0.031405,0.009519,0.0083,0.005999,less
0.160134,0.106482,0.034652,0.022406,0.006717,0.007031,0.005,less
0.173245,0.11753,0.036301,0.033751,0.009539,0.008198,0.007389,less
0.172605,0.108095,0.03758,0.028382,0.011828,0.008058,0.005532,less
0.171889,0.107197,0.035175,0.029505,0.009684,0.00611,0.005,less
0.163228,0.106605,0.029936,0.021687,0.008563,0.007107,0.005438,less
0.172781,0.117639,0.039496,0.031252,0.011507,0.008382,0.005,less
0.172817,0.116025,0.035289,0.025693,0.011668,0.006879,0.005,less
0.160693,0.105273,0.027714,0.024356,0.010456,0.005104,0.00568,less
0.172833,0.12444,0.03723,0.032072,0.010069,0.00757,0.005,less
0.171379,0.107474,0.035623,0.030028,0.010926,0.00836,0.005697,less
0.547616,0.440471,0.146567,0.965186,0.435562,0.191589,0.267756,less
0.571578,0.45,0.161571,0.955024,0.42151,0.166949,0.270133,less
0.571318,0.476951,0.164484,0.956431,0.399643,0.191329,0.274083,less
0.572399,0.45,0.163896,0.955236,0.384106,0.167746,0.280642,less
0.577517,0.452693,0.157934,0.974235,0.439636,0.18664,0.263507,less
0.579177,0.450092,0.154742,0.973149,0.432199,0.185814,0.26523,less
0.576392,0.457719,0.16,0.952354,0.399031,0.183174,0.27,less
0.571658,0.45,0.163299,0.955413,0.434708,0.167087,0.27921,less
0.574268,0.47893,0.174985,0.955833,0.417474,0.181418,0.274311,less
0.56423,0.447252,0.155501,0.961113,0.435024,0.217327,0.266426,less
0.576718,0.456141,0.154283,0.9588,0.438463,0.188023,0.269489,less
0.634162,0.515,0.195433,1.356158,0.478789,0.343272,0.457778,less
0.655,0.508787,0.194594,1.407335,0.494294,0.322761,0.481772,less
0.643834,0.515,0.197408,1.372156,0.45437,0.344328,0.474278,less
0.642605,0.517829,0.2,1.375883,0.440714,0.335448,0.479803,less
0.651184,0.515,0.189702,1.367695,0.45649,0.347488,0.470944,less
0.632893,0.501234,0.179024,1.368901,0.447169,0.314487,0.495604,less
0.668156,0.517005,0.189338,1.376883,0.469368,0.324965,0.479765,less
0.637654,0.515,0.192994,1.358646,0.477663,0.340258,0.473572,less
0.632445,0.515,0.167401,1.359031,0.476234,0.339229,0.476045,less
0.655462,0.520075,0.17736,1.3773,0.473247,0.333343,0.483743,less
0.651866,0.515,0.187058,1.355232,0.445863,0.347342,0.458041,less
0.6461,0.519594,0.18537,1.413677,0.516924,0.312444,0.449638,less
0.653251,0.517542,0.186863,1.364693,0.515256,0.312901,0.44642,less
0.659469,0.501641,0.199589,1.394797,0.505793,0.309433,0.413423,less
0.652438,0.513754,0.18549,1.371386,0.510424,0.308462,0.445801,less
0.674287,0.507554,0.178621,1.415254,0.485925,0.315838,0.46018,less
0.656085,0.523585,0.185017,1.379402,0.507362,0.293018,0.417717,less
0.658721,0.511971,0.185587,1.412725,0.501477,0.310062,0.423497,less
0.651681,0.517836,0.198534,1.409269,0.542649,0.313206,0.452213,less
0.657818,0.523421,0.181187,1.387482,0.500522,0.302452,0.414456,less
0.659444,0.515619,0.200268,1.382805,0.50631,0.310511,0.438843,less
0.641793,0.510618,0.18455,1.409529,0.516588,0.305338,0.450919,less
0.528302,0.416419,0.15916,0.779388,0.300701,0.145596,0.284602,less
0.518698,0.396312,0.162932,0.793264,0.271042,0.14981,0.289389,less
0.524264,0.402169,0.159706,0.776184,0.294092,0.137721,0.259409,less
0.518047,0.399979,0.162563,0.797367,0.252678,0.154182,0.299751,less
0.522833,0.39804,0.165683,0.782291,0.274512,0.15206,0.283476,less
0.525421,0.399177,0.172954,0.743194,0.281207,0.13971,0.275067,less
0.529667,0.396033,0.167474,0.7617,0.266409,0.139924,0.271257,less
0.522126,0.395268,0.167164,0.790069,0.268035,0.16106,0.284438,less
0.529246,0.395018,0.155849,0.780448,0.292223,0.148543,0.254097,less
0.521659,0.415099,0.15639,0.774831,0.287521,0.136439,0.274302,less
0.526725,0.39995,0.159889,0.779956,0.296387,0.151544,0.266222,less
0.538421,0.409678,0.158252,0.853969,0.308677,0.153722,0.360696,less
0.549348,0.440383,0.159685,0.872293,0.306985,0.152808,0.34858,less
0.570374,0.450156,0.156558,0.852454,0.307712,0.14719,0.346695,less
0.548937,0.449818,0.161148,0.861098,0.303965,0.156223,0.349239,less
0.542854,0.419272,0.15363,0.859661,0.293818,0.1462,0.35792,less
0.548242,0.449931,0.161702,0.860871,0.297513,0.168436,0.312325,less
0.548026,0.450926,0.156607,0.83775,0.300953,0.151914,0.331867,less
0.545569,0.450499,0.15849,0.855517,0.310227,0.14057,0.340824,less
0.548795,0.445511,0.164278,0.861451,0.294073,0.164378,0.302506,less
0.569488,0.452901,0.155025,0.854382,0.301542,0.145925,0.326345,less
0.554646,0.451348,0.15685,0.850585,0.296742,0.147993,0.359616,less
0.501656,0.4,0.163846,0.736011,0.277896,0.153885,0.203696,less
0.532911,0.411297,0.137942,0.746134,0.298593,0.180073,0.200404,less
0.525252,0.40133,0.136691,0.752821,0.295413,0.181887,0.1951,less
0.526548,0.406861,0.139486,0.757992,0.296928,0.182863,0.254991,less
0.513269,0.4,0.157339,0.717127,0.289137,0.149674,0.202981,less
0.524907,0.409153,0.1411,0.74071,0.299572,0.180601,0.210073,less
0.519808,0.407763,0.15461,0.73761,0.296698,0.164139,0.19745,less
0.518396,0.402277,0.14739,0.749854,0.298393,0.174038,0.193507,less
0.538038,0.400357,0.138196,0.770065,0.295736,0.180275,0.240534,less
0.520545,0.406165,0.137129,0.748375,0.301168,0.182249,0.203351,less
0.52626,0.412118,0.14456,0.739396,0.295671,0.168682,0.190725,less
0.610974,0.487117,0.168543,1.171733,0.502136,0.247012,0.338357,less
0.610665,0.497551,0.179828,1.21552,0.484824,0.245836,0.347952,less
0.614842,0.494247,0.167859,1.154702,0.480502,0.251304,0.353986,less
0.618857,0.513987,0.163752,1.166471,0.493636,0.221157,0.33649,less
0.620717,0.507192,0.160306,1.171872,0.466995,0.283901,0.323099,less
0.632639,0.509631,0.156502,1.169129,0.441848,0.269407,0.34482,less
0.614153,0.490988,0.172229,1.211342,0.482822,0.281737,0.349897,less
0.633269,0.507172,0.161703,1.160575,0.441841,0.287365,0.333982,less
0.605313,0.494405,0.172356,1.190853,0.487905,0.27792,0.345896,less
0.603295,0.483795,0.172008,1.165028,0.502953,0.254299,0.33274,less
0.615938,0.512991,0.163692,1.164941,0.491788,0.207016,0.342629,less
0.134394,0.102109,0.034747,0.014116,0.004975,0.003009,0.004255,less
0.132783,0.101459,0.031868,0.014243,0.004596,0.003491,0.00441,less
0.133117,0.101554,0.030979,0.013596,0.004788,0.00325,0.004455,less
0.139543,0.097913,0.035,0.013263,0.005,0.003632,0.004759,less
0.138482,0.102164,0.033624,0.014002,0.004822,0.003027,0.004528,less
0.146762,0.103849,0.028203,0.014551,0.004859,0.00397,0.005,less
0.148367,0.10964,0.039046,0.014762,0.00621,0.003214,0.005,less
0.13823,0.103849,0.034334,0.013242,0.004893,0.003377,0.004951,less
0.136743,0.101381,0.033408,0.014454,0.004526,0.003323,0.004784,less
0.14,0.105,0.035,0.014195,0.005373,0.002678,0.004301,less
0.148212,0.1067,0.039049,0.014518,0.006164,0.003134,0.005,less
0.16,0.117693,0.021514,0.018,0.007225,0.004736,0.005,less
0.163927,0.118908,0.02,0.018239,0.007191,0.002518,0.005,less
0.16,0.11539,0.021893,0.018,0.007204,0.005348,0.005,less
0.161011,0.12,0.025141,0.019235,0.007194,0.004663,0.005,less
0.160417,0.119575,0.02,0.018776,0.006535,0.004263,0.005,less
0.162599,0.119193,0.019431,0.015538,0.007351,0.003291,0.005,less
0.16498,0.113746,0.02,0.018765,0.006569,0.003954,0.005,less
0.16145,0.11822,0.019783,0.015578,0.005565,0.004422,0.005,less
0.16,0.115491,0.024775,0.018,0.006514,0.00534,0.005,less
0.16,0.110358,0.023035,0.018663,0.0075,0.004943,0.005884,less
0.164492,0.114621,0.02,0.01836,0.00692,0.003188,0.005,less
0.616357,0.45149,0.2268,1.061123,0.404259,0.219667,0.35917,less
0.62207,0.488717,0.226645,1.069699,0.431628,0.227852,0.387059,less
0.627495,0.478636,0.178102,1.09593,0.4148,0.228254,0.358972,less
0.617335,0.457513,0.216199,1.060013,0.390376,0.225358,0.359588,less
0.605828,0.478436,0.20213,1.075188,0.416354,0.228262,0.3531,less
0.62548,0.480529,0.218941,1.066645,0.410649,0.232475,0.359014,less
0.632674,0.446742,0.205293,1.059872,0.391239,0.220601,0.356972,less
0.630461,0.446305,0.189298,1.062482,0.395785,0.21803,0.355246,less
0.608632,0.449659,0.234256,1.057586,0.408034,0.223598,0.356606,less
0.620974,0.49968,0.223538,1.077706,0.417933,0.227547,0.381657,less
0.632091,0.493711,0.221727,1.060592,0.3875,0.19985,0.366583,less
0.555962,0.449442,0.153127,0.862742,0.310755,0.153509,0.346545,less
0.570226,0.45207,0.156682,0.882665,0.298062,0.178605,0.343012,less
0.551754,0.468006,0.151863,0.855843,0.292255,0.176449,0.346122,less
0.572174,0.455522,0.167309,0.888993,0.319242,0.172271,0.330201,less
0.569575,0.467554,0.165479,0.898504,0.334139,0.163887,0.33928,less
0.579935,0.458505,0.163879,0.841453,0.304457,0.150135,0.331049,less
0.579912,0.464041,0.160007,0.842078,0.307263,0.146646,0.335604,less
0.546278,0.458084,0.162777,0.853552,0.292344,0.169229,0.363816,less
0.562281,0.458662,0.162941,0.85655,0.292493,0.175193,0.355462,less
0.574498,0.467925,0.167894,0.88508,0.311075,0.1754,0.335933,less
0.560935,0.467723,0.162205,0.860776,0.292407,0.159517,0.350709,less
0.242304,0.178166,0.065,0.065665,0.028397,0.0135,0.017734,less
0.241867,0.18,0.05926,0.063023,0.024258,0.013155,0.01938,less
0.245,0.18,0.065,0.064759,0.028095,0.01338,0.020894,less
0.246403,0.178308,0.061203,0.0635,0.02511,0.012878,0.02,less
0.24273,0.18,0.059907,0.059385,0.023629,0.013226,0.018368,less
0.245,0.18,0.065,0.068458,0.027404,0.01313,0.021242,less
0.243625,0.184618,0.061888,0.064473,0.024909,0.002457,0.02,less
0.245,0.18,0.065,0.069035,0.026955,0.013096,0.02042,less
0.241139,0.182586,0.063535,0.064969,0.026595,0.007507,0.02,less
0.249449,0.177591,0.063502,0.0635,0.025421,0.010807,0.02,less
0.241943,0.184176,0.061425,0.06358,0.027957,0.005064,0.02,less
0.509276,0.394742,0.14,0.699581,0.243157,0.13151,0.252384,less
0.524603,0.393646,0.174836,0.73611,0.252377,0.142601,0.262825,less
0.521036,0.4041,0.154461,0.735036,0.260119,0.143003,0.263531,less
0.500749,0.396346,0.14,0.684039,0.251066,0.129409,0.255122,less
0.528592,0.396568,0.165094,0.736379,0.250682,0.143326,0.261504,less
0.53947,0.413126,0.14,0.735935,0.246627,0.143018,0.255982,less
0.502864,0.386607,0.14667,0.74528,0.2414,0.140723,0.244953,less
0.493078,0.38968,0.146914,0.77216,0.241125,0.140313,0.249946,less
0.506449,0.38505,0.141053,0.756033,0.241151,0.143666,0.249469,less
0.50935,0.388031,0.144998,0.777469,0.241244,0.141761,0.241212,less
0.513813,0.404463,0.14,0.69425,0.247758,0.129311,0.250265,less
0.66376,0.498167,0.169567,1.317632,0.548335,0.356783,0.347744,less
0.640143,0.497004,0.187515,1.30474,0.48156,0.318033,0.355399,less
0.640755,0.512345,0.174573,1.297064,0.482318,0.304941,0.343026,less
0.647338,0.514128,0.173535,1.307483,0.498685,0.357393,0.347232,less
0.625757,0.463441,0.19026,1.306518,0.460324,0.339618,0.345,less
0.64487,0.494711,0.189165,1.303935,0.492408,0.333731,0.348875,less
0.644652,0.485354,0.19,1.250343,0.467734,0.353159,0.365247,less
0.642483,0.491741,0.18863,1.306182,0.495284,0.299698,0.407026,less
0.658253,0.501731,0.175768,1.330705,0.486841,0.356796,0.345276,less
0.640621,0.500356,0.189334,1.306196,0.487093,0.326016,0.357132,less
0.63899,0.507611,0.181426,1.290608,0.506972,0.343988,0.34292,less
0.5,0.387323,0.156322,0.677246,0.266391,0.145313,0.215349,less
0.5,0.402368,0.16053,0.68434,0.269874,0.128877,0.235896,less
0.5,0.384784,0.157207,0.676722,0.266096,0.141815,0.219071,less
0.523767,0.418761,0.178473,0.745789,0.295588,0.148846,0.214781,less
0.5,0.401261,0.157417,0.697535,0.266879,0.13472,0.235604,less
0.5,0.401248,0.156734,0.67612,0.26918,0.127771,0.237039,less
0.5,0.393035,0.156977,0.684581,0.269143,0.140383,0.224892,less
0.510555,0.412408,0.171174,0.741561,0.272647,0.150979,0.208277,less
0.503442,0.395663,0.164162,0.711588,0.252378,0.145005,0.244398,less
0.5,0.389998,0.156274,0.667853,0.26959,0.14476,0.220468,less
0.5,0.401996,0.156604,0.692899,0.265888,0.132301,0.235103,less
0.647192,0.515,0.206629,1.470937,0.570733,0.317417,0.418151,less
0.646178,0.505847,0.182924,1.489628,0.568292,0.318917,0.392664,less
0.64748,0.511116,0.199784,1.493594,0.580659,0.317517,0.402057,less
0.642624,0.515348,0.206996,1.493982,0.555603,0.31524,0.426579,less
0.657584,0.530724,0.207069,1.496878,0.569211,0.289726,0.453883,less
0.650362,0.52721,0.195774,1.497018,0.567456,0.282004,0.459709,less
0.646722,0.50462,0.210212,1.490731,0.588474,0.31404,0.420897,less
0.657953,0.53203,0.212347,1.496586,0.565919,0.318158,0.455488,less
0.655487,0.516265,0.203512,1.497396,0.564752,0.288428,0.44199,less
0.645242,0.520622,0.205999,1.497472,0.557571,0.31606,0.429354,less
0.653287,0.523228,0.199554,1.497114,0.571023,0.311886,0.459197,less
0.664008,0.533627,0.18181,1.615561,0.615537,0.345836,0.475571,less
